Question,Model,Response
"Question: Which of the following is the brand name for the drug Hydrocortisone?
Options: 1: Niranib, 2: Cortef, 3: Depacon, 4: Balversa
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Hydrocortisone?
Options: 1: Cortef, 2: Abatitor, 3: Fotivda, 4: Lysodren
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Hydrocortisone?
Options: 1: Panretin, 2: Fraxiparine, 3: Cortef, 4: Nerlynx
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Hydrocortisone?
Options: 1: Iclusig, 2: Nexpovio, 3: Cortef, 4: Aitan
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Hydroxyurea?
Options: 1: Halotestin, 2: Biosupressin, 3: Cabita, 4: Asodocel
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Hydroxyurea?
Options: 1: Pinorubicin, 2: Rezlidhia, 3: Zaltrap, 4: Biosupressin
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Hydroxyurea?
Options: 1: Tukysa, 2: Marqibo, 3: Biosupressin, 4: Gliotem
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Hydroxyurea?
Options: 1: Myocet, 2: Camcevi, 3: Bosulif, 4: Biosupressin
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Hydroxyurea?
Options: 1: Turalio, 2: Cabita, 3: Qinlock, 4: Biosupressin
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Ibritumomab tiuxetan?
Options: 1: Fyarro, 2: Zevalin, 3: Danyelza, 4: Altraz
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Ibritumomab tiuxetan?
Options: 1: Kisqali, 2: Breyanzi, 3: Zevalin, 4: Becenun
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Ibritumomab tiuxetan?
Options: 1: Imfinzi, 2: Zevalin, 3: Contergan, 4: Beleodaq
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Ibritumomab tiuxetan?
Options: 1: Prevacid, 2: Brukinsa, 3: Zevalin, 4: Arzerra
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Ibritumomab tiuxetan?
Options: 1: Zevalin, 2: De-Noltab, 3: Becenun, 4: Libtayo
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Ibrutinib?
Options: 1: Keytruda, 2: Herceptin Hylecta, 3: Ibrunib, 4: Nublexa
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Ibrutinib?
Options: 1: Altuzan, 2: Omnitarg, 3: Sprycel, 4: Ibrunib
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Ibrutinib?
Options: 1: Vonjo, 2: FUDR, 3: Ibrunib, 4: Adlone
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Ibrutinib?
Options: 1: Teysuno, 2: Ibrunib, 3: Cosmegen, 4: Koselugo
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Ibrutinib?
Options: 1: Poteligeo, 2: Brutravon, 3: Carvykti, 4: Ibrunib
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Icotinib?
Options: 1: Conmana, 2: Mithracin, 3: Sprycel, 4: Tepmetko
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Icotinib?
Options: 1: TheraCys, 2: Conmana, 3: Inqovi, 4: Nexpovio
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Icotinib?
Options: 1: Brukinsa, 2: Becenun, 3: Qualaquin, 4: Conmana
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Icotinib?
Options: 1: Pazopater, 2: Conmana, 3: Recentin, 4: Altuzan
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Icotinib?
Options: 1: Ixempra, 2: Conmana, 3: Krazati, 4: Pinorubicin
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Idarubicin?
Options: 1: Zevalin, 2: Jemperli, 3: Idamycin, 4: Libtayo
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Idarubicin?
Options: 1: Idamycin, 2: Enhertu, 3: Xospata, 4: Zynlonta
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Idarubicin?
Options: 1: Epidaza, 2: Recentin, 3: Idamycin, 4: Kisqali
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Idarubicin?
Options: 1: Lunsumio, 2: Libtayo, 3: Idamycin, 4: Hexalen
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Idarubicin?
Options: 1: Arzerra, 2: Adcetris, 3: Opdivo, 4: Idamycin
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Idelalisib?
Options: 1: Zydelig, 2: Ayvakit, 3: Enhertu, 4: Campath
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Idelalisib?
Options: 1: Tarvacin, 2: Kisqali, 3: Longastatina, 4: Zydelig
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Idelalisib?
Options: 1: Sarclisa, 2: Avodart, 3: Bigonist, 4: Zydelig
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Idelalisib?
Options: 1: Braftovi, 2: Imlygic, 3: Blenrep, 4: Zydelig
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Idelalisib?
Options: 1: Zydelig, 2: Fyarro, 3: Abiplatin, 4: Rezlidhia
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Ifosfamide?
Options: 1: Alquimid, 2: Erwinase, 3: Balversa, 4: Arsenol
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Ifosfamide?
Options: 1: Onureg, 2: Biaxin, 3: Alquimid, 4: Krazati
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Ifosfamide?
Options: 1: Beneflur, 2: Zevalin, 3: Blenoxane, 4: Alquimid
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Ifosfamide?
Options: 1: Depacon, 2: Alquimid, 3: Ninlaro, 4: Cangib
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Ifosfamide?
Options: 1: Xospata, 2: Alquimid, 3: Tyvyt, 4: Besremi
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Imatinib?
Options: 1: Depo-Provera, 2: Crizalk, 3: Enliven, 4: Macrolin
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Imatinib?
Options: 1: Asparaginasa, 2: Enliven, 3: Caelyx, 4: Flagyl
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Imatinib?
Options: 1: Enliven, 2: Adnisolone, 3: Vercite, 4: Ledaga
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Imatinib?
Options: 1: Zepzelca, 2: Enliven, 3: Beleodaq, 4: Cyendiv
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Imatinib?
Options: 1: Aside, 2: Enliven, 3: Nubeqa, 4: Zanosar
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Infigratinib?
Options: 1: Calsed, 2: AiRuiKa, 3: Truseltiq, 4: Anandron
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Infigratinib?
Options: 1: Zelboraf, 2: Truseltiq, 3: Calsed, 4: Copiktra
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Infigratinib?
Options: 1: Optune, 2: Pemazyre, 3: Truseltiq, 4: Ledaga
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Infigratinib?
Options: 1: Truseltiq, 2: Panretin, 3: Leukine, 4: Irene
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Infigratinib?
Options: 1: Nubeqa, 2: Contego, 3: Truseltiq, 4: Nilevar
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Inotuzumab ozogamicin?
Options: 1: Besponsa, 2: Nexpovio, 3: Ivesa, 4: Rituxan Hycela
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Inotuzumab ozogamicin?
Options: 1: Besponsa, 2: Nipent, 3: Unituxin, 4: Brutravon
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Inotuzumab ozogamicin?
Options: 1: Imfinzi, 2: Wellferon, 3: Besponsa, 4: Gazyva
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Inotuzumab ozogamicin?
Options: 1: Tyvyt, 2: Binorel, 3: Besponsa, 4: Orgovyx
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Inotuzumab ozogamicin?
Options: 1: Besponsa, 2: Margenza, 3: Inqovi, 4: Aminoblastin
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Interferon alfa-2a?
Options: 1: Vanflyta, 2: Fodosine, 3: Imjudo, 4: Laroferon
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Interferon alfa-2a?
Options: 1: Laroferon, 2: Alrubicin, 3: Granocyte, 4: Bigonist
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Interferon alfa-2a?
Options: 1: Faslodex, 2: Rozlytrek, 3: Laroferon, 4: Kitent
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Interferon alfa-2a?
Options: 1: Laroferon, 2: Trodelvy, 3: Idhifa, 4: Colcrys
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Interferon alfa-2a?
Options: 1: Laroferon, 2: Neutrexin, 3: Alquimid, 4: Kisqali
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Interferon alfa-2b?
Options: 1: Lonsurf, 2: Ikgdar, 3: Advaferon, 4: Biocure
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Interferon alfa-2b?
Options: 1: Hexalen, 2: Arsenol, 3: Abatitor, 4: Advaferon
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Interferon alfa-2b?
Options: 1: Hansizhuang, 2: Rozlytrek, 3: Macrolin, 4: Advaferon
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Interferon alfa-2b?
Options: 1: Pixuvri, 2: Rafinlar, 3: Torisel, 4: Advaferon
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Interferon alfa-2b?
Options: 1: Mylotarg, 2: Vumon, 3: Enhertu, 4: Advaferon
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Interferon gamma-1b?
Options: 1: Ninlaro, 2: Actimmune, 3: Ipstyl, 4: Depo-Provera
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Interferon gamma-1b?
Options: 1: Actimmune, 2: Acapodene, 3: Polivy, 4: Vizimpro
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Interferon gamma-1b?
Options: 1: Lucicer, 2: Actimmune, 3: Cabita, 4: Pinorubicin
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Interferon gamma-1b?
Options: 1: Longastatina LAR, 2: Exkivity, 3: Actimmune, 4: Zelboraf
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Interferon gamma-1b?
Options: 1: Mithracin, 2: Myocet, 3: Actimmune, 4: Cabometyx
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Ipilimumab?
Options: 1: Yervoy, 2: Orserdu, 3: Ftorafur, 4: Nizoral
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Ipilimumab?
Options: 1: Truseltiq, 2: Yervoy, 3: Androcur, 4: Tepadina
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Ipilimumab?
Options: 1: Rozlytrek, 2: Tecentriq, 3: Yervoy, 4: Desplex
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Ipilimumab?
Options: 1: Biceltis, 2: Cymer, 3: Yervoy, 4: Erwinase
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Ipilimumab?
Options: 1: Nubeqa, 2: Depo-Provera, 3: Yervoy, 4: Camcevi
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Irinotecan?
Options: 1: Adlinod, 2: Prolia, 3: Cosmegen, 4: Axinotecan
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Irinotecan?
Options: 1: Rydapt, 2: Alimta, 3: Fyarro, 4: Axinotecan
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Irinotecan?
Options: 1: Koselugo, 2: Carfilnat, 3: Axinotecan, 4: Gavreto
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Irinotecan?
Options: 1: Libtayo, 2: Alunbrig, 3: Somatuline Depot, 4: Axinotecan
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Irinotecan?
Options: 1: Axinotecan, 2: Portrazza, 3: Arzerra, 4: Aqupla
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Irinotecan liposome?
Options: 1: Biceltis, 2: Leukine, 3: Onivyde, 4: Brutravon
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Irinotecan liposome?
Options: 1: Faridak, 2: Zanosar, 3: Onivyde, 4: Aztec
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Irinotecan liposome?
Options: 1: Gemcite, 2: Rituxan Hycela, 3: Onivyde, 4: Darzalex Faspro
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Irinotecan liposome?
Options: 1: Abiplatin, 2: Zelboraf, 3: Aacidexam, 4: Onivyde
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Irinotecan liposome?
Options: 1: Longastatina LAR, 2: Daurismo, 3: Onivyde, 4: Tavalisse
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Isatuximab?
Options: 1: Krazati, 2: Fotivda, 3: Qinlock, 4: Sarclisa
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Isatuximab?
Options: 1: Vercite, 2: Sarclisa, 3: Besremi, 4: Venclexta
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Isatuximab?
Options: 1: Asodocel, 2: Keytruda, 3: Mekinist, 4: Sarclisa
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Isatuximab?
Options: 1: Sarclisa, 2: Zelboraf, 3: Truseltiq, 4: Supprelin
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Isatuximab?
Options: 1: Plenaxis, 2: Pepto-Bismol, 3: Sarclisa, 4: Zynlonta
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Isotretinoin?
Options: 1: Ninlaro, 2: Turalio, 3: Absorica, 4: Kadcyla
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Isotretinoin?
Options: 1: Emcyt, 2: Absorica, 3: Tecvayli, 4: Tecartus
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Isotretinoin?
Options: 1: Enhertu, 2: Maygace, 3: Absorica, 4: Ivesa
Answer: ",claude-3-5-sonnet@20240620,3
"Question: Which of the following is the brand name for the drug Isotretinoin?
Options: 1: Adcetris, 2: Adstiladrin, 3: Contergan, 4: Absorica
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Isotretinoin?
Options: 1: Absorica, 2: Cyendiv, 3: Zaltrap, 4: Adcetris
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Ivosidenib?
Options: 1: Enhertu, 2: Tasigna, 3: Odomzo, 4: Tibsovo
Answer: ",claude-3-5-sonnet@20240620,4
"Question: Which of the following is the brand name for the drug Ivosidenib?
Options: 1: Tibsovo, 2: Beleodaq, 3: Zepzelca, 4: Nerlynx
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Ivosidenib?
Options: 1: Tibsovo, 2: Pixuvri, 3: Cejemly, 4: Faridak
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Ivosidenib?
Options: 1: Acapodene, 2: Tibsovo, 3: Ovastat, 4: Prilosec
Answer: ",claude-3-5-sonnet@20240620,2
"Question: Which of the following is the brand name for the drug Ivosidenib?
Options: 1: Tibsovo, 2: Enhertu, 3: Asparlas, 4: Tavalisse
Answer: ",claude-3-5-sonnet@20240620,1
"Question: Which of the following is the brand name for the drug Ixabepilone?
Options: 1: Asparlas, 2: Ebvallo, 3: Ixempra, 4: Pinorubicin
Answer: ",claude-3-5-sonnet@20240620,3
